series,t_seconds,value
reactive (sibling),2639.192,0.992342
reactive (sibling),2645.486,0.992324
reactive (sibling),2656.530,0.992328
reactive (sibling),2663.066,0.992302
reactive (sibling),2671.704,0.992282
reactive (sibling),2680.354,0.992289
reactive (sibling),2687.499,0.992277
reactive (sibling),2691.290,0.992330
reactive (sibling),2700.563,0.992324
reactive (sibling),2709.611,0.992324
reactive (sibling),2715.804,0.992326
reactive (sibling),2721.544,0.992326
reactive (sibling),2731.475,0.992331
reactive (sibling),2738.341,0.992347
reactive (sibling),2741.627,0.992331
reactive (sibling),2750.444,0.992337
reactive (sibling),2757.454,0.992311
reactive (sibling),2766.288,0.992311
reactive (sibling),2770.280,0.992331
reactive (sibling),2780.236,0.992331
reactive (sibling),2789.439,0.992342
reactive (sibling),2800.696,0.992354
reactive (sibling),2812.829,0.992375
reactive (sibling),2819.672,0.992382
reactive (sibling),2823.469,0.992365
reactive (sibling),2830.584,0.992355
reactive (sibling),2835.037,0.992371
reactive (sibling),2846.647,0.992377
reactive (sibling),2857.875,0.992389
reactive (sibling),2861.821,0.992348
reactive (sibling),2872.711,0.992347
reactive (sibling),2881.251,0.992324
reactive (sibling),2891.225,0.992328
reactive (sibling),2898.454,0.992302
reactive (sibling),2908.989,0.992282
reactive (sibling),2919.773,0.992268
reactive (sibling),2928.404,0.992295
reactive (sibling),2932.019,0.992330
reactive (sibling),2940.497,0.992324
reactive (sibling),2951.459,0.992335
reactive (sibling),2958.428,0.992336
reactive (sibling),2966.396,0.992330
reactive (sibling),2975.389,0.992342
reactive (sibling),2982.409,0.992348
reactive (sibling),2986.874,0.992331
reactive (sibling),3004.678,0.992308
reactive (sibling),3014.467,0.992322
reactive (sibling),3024.699,0.992315
reactive (sibling),3031.614,0.992342
reactive (sibling),3042.272,0.992342
reactive (sibling),3054.374,0.992358
reactive (sibling),3066.675,0.992373
reactive (sibling),3080.058,0.992381
reactive (sibling),3090.471,0.992397
reactive (sibling),3094.757,0.992365
reactive (sibling),3103.807,0.992358
reactive (sibling),3109.328,0.992375
reactive (sibling),3117.668,0.992382
reactive (sibling),3132.396,0.992375
reactive (sibling),3136.327,0.992348
reactive (sibling),3147.310,0.992342
reactive (sibling),3158.371,0.992335
reactive (sibling),3167.306,0.992328
reactive (sibling),3173.825,0.992302
reactive (sibling),3186.858,0.992282
reactive (sibling),3197.167,0.992287
reactive (sibling),3206.803,0.992295
reactive (sibling),3210.824,0.992328
reactive (sibling),3220.193,0.992335
reactive (sibling),3229.673,0.992335
reactive (sibling),3239.592,0.992342
reactive (sibling),3248.392,0.992342
reactive (sibling),3255.368,0.992342
reactive (sibling),3264.236,0.992348
reactive (sibling),3271.884,0.992295
reactive (sibling),3280.668,0.992308
reactive (sibling),3290.791,0.992322
reactive (sibling),3302.004,0.992315
reactive (sibling),3306.503,0.992330
reactive (sibling),3317.200,0.992342
reactive (sibling),3328.465,0.992335
reactive (sibling),3338.524,0.992375
reactive (sibling),3352.389,0.992381
reactive (sibling),3362.912,0.992397
reactive (sibling),3370.155,0.992365
reactive (sibling),3379.864,0.992358
reactive (sibling),3383.786,0.992375
reactive (sibling),3395.857,0.992382
reactive (sibling),3409.175,0.992375
reactive (sibling),3414.612,0.992342
reactive (sibling),3427.009,0.992335
reactive (sibling),3436.215,0.992335
reactive (sibling),3447.223,0.992303
reactive (sibling),3454.566,0.992302
reactive (sibling),3466.415,0.992282
reactive (sibling),3477.210,0.992287
reactive (sibling),3486.548,0.992295
reactive (sibling),3489.557,0.992328
reactive (sibling),3499.350,0.992335
reactive (sibling),3506.719,0.992324
reactive (sibling),3516.058,0.992342
reactive (sibling),3527.082,0.992342
reactive (sibling),3536.647,0.992342
reactive (sibling),3543.522,0.992348
reactive (sibling),3547.414,0.992330
reactive (sibling),3557.550,0.992307
reactive (sibling),3567.890,0.992322
reactive (sibling),3576.892,0.992315
reactive (sibling),3582.032,0.992330
reactive (sibling),3594.573,0.992342
reactive (sibling),3610.822,0.992358
reactive (sibling),3620.269,0.992373
reactive (sibling),3631.871,0.992381
reactive (sibling),3641.771,0.992397
reactive (sibling),3646.019,0.992365
reactive (sibling),3657.595,0.992358
reactive (sibling),3662.305,0.992375
reactive (sibling),3674.055,0.992382
reactive (sibling),3692.176,0.992373
reactive (sibling),3697.884,0.992342
reactive (sibling),3708.799,0.992350
reactive (sibling),3716.374,0.992335
reactive (sibling),3727.585,0.992303
reactive (sibling),3733.947,0.992302
reactive (sibling),3743.771,0.992282
reactive (sibling),3750.322,0.992289
reactive (sibling),3758.362,0.992295
reactive (sibling),3761.407,0.992330
reactive (sibling),3769.605,0.992324
reactive (sibling),3779.853,0.992324
reactive (sibling),3787.568,0.992326
reactive (sibling),3796.220,0.992330
reactive (sibling),3806.690,0.992342
reactive (sibling),3816.527,0.992348
reactive (sibling),3821.213,0.992330
reactive (sibling),3832.331,0.992308
reactive (sibling),3839.042,0.992313
reactive (sibling),3848.265,0.992315
reactive (sibling),3853.864,0.992330
reactive (sibling),3861.694,0.992342
reactive (sibling),3875.938,0.992342
reactive (sibling),3890.149,0.992375
reactive (sibling),3901.516,0.992381
reactive (sibling),3908.277,0.992397
reactive (sibling),3912.027,0.992375
reactive (sibling),3922.847,0.992358
reactive (sibling),3926.703,0.992375
reactive (sibling),3934.720,0.992377
reactive (sibling),3949.744,0.992389
reactive (sibling),3954.547,0.992348
reactive (sibling),3967.256,0.992342
reactive (sibling),3977.676,0.992335
reactive (sibling),3991.438,0.992303
reactive (sibling),3998.376,0.992287
reactive (sibling),4012.046,0.992256
reactive (sibling),4028.066,0.992276
reactive (sibling),4037.818,0.992295
reactive (sibling),4041.752,0.992342
reactive (sibling),4052.423,0.992350
reactive (sibling),4061.891,0.992342
reactive (sibling),4070.297,0.992342
reactive (sibling),4081.300,0.992342
reactive (sibling),4092.205,0.992342
reactive (sibling),4102.526,0.992311
reactive (sibling),4106.736,0.992295
reactive (sibling),4116.855,0.992308
reactive (sibling),4127.886,0.992322
reactive (sibling),4136.781,0.992315
reactive (sibling),4141.511,0.992342
reactive (sibling),4149.369,0.992342
reactive (sibling),4159.848,0.992342
reactive (sibling),4170.226,0.992375
reactive (sibling),4184.344,0.992375
reactive (sibling),4196.560,0.992382
reactive (sibling),4201.913,0.992365
reactive (sibling),4211.404,0.992358
reactive (sibling),4215.766,0.992375
reactive (sibling),4224.968,0.992382
reactive (sibling),4241.832,0.992375
reactive (sibling),4246.980,0.992342
reactive (sibling),4261.246,0.992335
reactive (sibling),4269.520,0.992335
reactive (sibling),4279.918,0.992303
reactive (sibling),4287.323,0.992287
reactive (sibling),4298.437,0.992282
reactive (sibling),4307.815,0.992287
reactive (sibling),4318.735,0.992295
reactive (sibling),4323.450,0.992328
reactive (sibling),4332.583,0.992335
reactive (sibling),4346.015,0.992335
reactive (sibling),4355.502,0.992342
reactive (sibling),4366.616,0.992342
reactive (sibling),4374.159,0.992342
reactive (sibling),4382.411,0.992349
reactive (sibling),4386.205,0.992295
reactive (sibling),4395.567,0.992308
reactive (sibling),4404.760,0.992313
reactive (sibling),4414.064,0.992318
reactive (sibling),4417.602,0.992330
reactive (sibling),4426.007,0.992331
reactive (sibling),4436.183,0.992342
reactive (sibling),4448.845,0.992375
reactive (sibling),4459.802,0.992375
reactive (sibling),4468.814,0.992382
reactive (sibling),4473.934,0.992365
reactive (sibling),4488.111,0.992358
reactive (sibling),4492.670,0.992375
reactive (sibling),4500.714,0.992382
reactive (sibling),4518.209,0.992375
reactive (sibling),4523.597,0.992342
reactive (sibling),4540.669,0.992350
reactive (sibling),4551.040,0.992342
reactive (sibling),4564.148,0.992286
reactive (sibling),4570.314,0.992287
reactive (sibling),4582.717,0.992256
reactive (sibling),4592.533,0.992287
reactive (sibling),4603.641,0.992287
reactive (sibling),4609.233,0.992328
reactive (sibling),4620.472,0.992335
reactive (sibling),4630.976,0.992342
reactive (sibling),4641.203,0.992342
reactive (sibling),4648.020,0.992342
reactive (sibling),4657.126,0.992342
reactive (sibling),4663.988,0.992349
reactive (sibling),4667.848,0.992330
reactive (sibling),4677.813,0.992307
reactive (sibling),4687.348,0.992313
reactive (sibling),4695.733,0.992318
reactive (sibling),4700.152,0.992331
reactive (sibling),4709.901,0.992342
reactive (sibling),4719.490,0.992342
reactive (sibling),4728.921,0.992375
reactive (sibling),4741.017,0.992375
reactive (sibling),4750.551,0.992382
reactive (sibling),4755.106,0.992365
reactive (sibling),4766.787,0.850590
reactive (sibling),4770.995,0.850607
reactive (sibling),4778.812,0.868330
reactive (sibling),4791.160,0.850607
reactive (sibling),4796.014,0.868304
reactive (sibling),4808.464,0.868299
reactive (sibling),4817.467,0.850573
reactive (sibling),4827.863,0.992328
reactive (sibling),4834.461,0.992302
reactive (sibling),4848.410,0.992282
reactive (sibling),4863.157,0.992287
reactive (sibling),4872.459,0.992287
reactive (sibling),4876.106,0.992328
reactive (sibling),4886.782,0.992335
reactive (sibling),4895.505,0.992342
reactive (sibling),4904.319,0.992342
reactive (sibling),4915.205,0.992342
reactive (sibling),4924.681,0.992342
reactive (sibling),4934.314,0.992349
reactive (sibling),4938.060,0.992295
reactive (sibling),4948.141,0.992308
reactive (sibling),4953.908,0.992313
reactive (sibling),4961.755,0.992318
reactive (sibling),4965.864,0.992330
reactive (sibling),4974.924,0.992331
reactive (sibling),4983.229,0.992342
reactive (sibling),4994.090,0.992358
reactive (sibling),5002.788,0.992377
reactive (sibling),5010.757,0.992377
reactive (sibling),5015.069,0.992365
reactive (sibling),5025.739,0.992365
reactive (sibling),5029.968,0.992371
reactive (sibling),5037.386,0.992377
reactive (sibling),5049.352,0.992389
reactive (sibling),5054.912,0.992348
reactive (sibling),5065.806,0.992342
reactive (sibling),5073.825,0.992324
reactive (sibling),5083.619,0.992324
reactive (sibling),5090.860,0.992302
reactive (sibling),5101.115,0.992282
reactive (sibling),5109.736,0.992268
reactive (sibling),5119.098,0.992295
reactive (sibling),5122.796,0.992330
reactive (sibling),5131.995,0.992324
reactive (sibling),5143.200,0.992324
reactive (sibling),5154.098,0.992342
reactive (sibling),5162.642,0.992342
reactive (sibling),5168.838,0.992342
reactive (sibling),5175.107,0.992348
reactive (sibling),5179.599,0.992330
reactive (sibling),5190.230,0.992307
reactive (sibling),5201.377,0.992313
reactive (sibling),5211.385,0.992318
reactive (sibling),5216.320,0.992330
reactive (sibling),5227.612,0.992342
reactive (sibling),5236.863,0.992335
reactive (sibling),5247.159,0.992375
reactive (sibling),5259.132,0.992375
reactive (sibling),5268.951,0.992382
reactive (sibling),5273.699,0.992375
reactive (sibling),5280.815,0.992355
reactive (sibling),5285.150,0.992371
reactive (sibling),5293.726,0.992377
reactive (sibling),5307.168,0.992375
reactive (sibling),5316.119,0.992348
reactive (sibling),5328.097,0.992342
reactive (sibling),5338.725,0.992335
reactive (sibling),5348.809,0.992303
reactive (sibling),5355.644,0.992287
reactive (sibling),5364.918,0.992282
reactive (sibling),5380.006,0.992287
reactive (sibling),5389.438,0.992287
reactive (sibling),5393.771,0.992328
reactive (sibling),5400.046,0.992335
reactive (sibling),5410.613,0.992335
reactive (sibling),5418.319,0.992342
reactive (sibling),5425.499,0.992342
reactive (sibling),5436.166,0.992342
reactive (sibling),5444.585,0.992348
reactive (sibling),5448.362,0.992331
reactive (sibling),5457.768,0.992307
reactive (sibling),5463.617,0.992313
reactive (sibling),5473.179,0.992318
reactive (sibling),5477.770,0.992331
reactive (sibling),5487.190,0.992342
reactive (sibling),5497.237,0.992342
reactive (sibling),5509.941,0.992375
reactive (sibling),5520.007,0.992375
reactive (sibling),5531.739,0.992382
reactive (sibling),5541.048,0.992365
reactive (sibling),5549.438,0.992358
reactive (sibling),5553.251,0.992375
reactive (sibling),5563.264,0.992382
reactive (sibling),5577.418,0.992375
reactive (sibling),5581.384,0.992342
reactive (sibling),5592.059,0.992335
reactive (sibling),5610.301,0.992342
reactive (sibling),5619.641,0.992303
reactive (sibling),5625.933,0.992287
reactive (sibling),5642.956,0.992276
reactive (sibling),5654.055,0.992276
reactive (sibling),5666.415,0.992287
reactive (sibling),5670.798,0.992342
reactive (sibling),5678.440,0.992335
reactive (sibling),5687.357,0.992342
reactive (sibling),5694.106,0.992342
reactive (sibling),5702.708,0.992330
reactive (sibling),5712.259,0.868299
reactive (sibling),5720.443,0.868304
reactive (sibling),5726.901,0.868289
reactive (sibling),5736.428,0.868268
reactive (sibling),5744.960,0.868273
reactive (sibling),5757.577,0.850556
reactive (sibling),5761.950,0.868289
reactive (sibling),5770.758,0.868299
reactive (sibling),5780.714,0.992335
reactive (sibling),5792.852,0.992375
reactive (sibling),5807.175,0.992381
reactive (sibling),5816.327,0.992382
reactive (sibling),5820.346,0.992375
reactive (sibling),5830.129,0.992355
reactive (sibling),5833.932,0.992375
reactive (sibling),5842.683,0.992382
reactive (sibling),5856.183,0.992375
reactive (sibling),5860.842,0.992348
reactive (sibling),5877.945,0.992335
reactive (sibling),5889.480,0.992335
reactive (sibling),5901.882,0.992303
reactive (sibling),5908.254,0.992287
reactive (sibling),5917.558,0.992256
reactive (sibling),5928.484,0.992287
reactive (sibling),5937.921,0.992295
reactive (sibling),5940.905,0.992328
reactive (sibling),5948.804,0.992324
reactive (sibling),5956.273,0.992324
reactive (sibling),5964.185,0.992336
reactive (sibling),5970.807,0.992330
reactive (sibling),5983.608,0.992342
reactive (sibling),5991.584,0.992348
reactive (sibling),5995.983,0.992331
reactive (sibling),6011.521,0.992308
reactive (sibling),6019.894,0.992322
reactive (sibling),6030.751,0.992315
reactive (sibling),6035.199,0.992342
reactive (sibling),6045.251,0.992342
reactive (sibling),6053.386,0.992335
reactive (sibling),6063.245,0.992375
reactive (sibling),6077.921,0.992375
reactive (sibling),6086.311,0.992382
reactive (sibling),6091.170,0.992375
reactive (sibling),6102.812,0.992355
reactive (sibling),6107.844,0.992375
reactive (sibling),6121.147,0.992382
reactive (sibling),6139.487,0.992373
reactive (sibling),6145.313,0.992342
reactive (sibling),6159.616,0.992350
reactive (sibling),6168.669,0.992314
reactive (sibling),6179.006,0.992303
reactive (sibling),6186.135,0.992287
reactive (sibling),6199.299,0.992282
reactive (sibling),6207.537,0.992287
reactive (sibling),6215.988,0.992295
reactive (sibling),6220.748,0.992328
reactive (sibling),6229.171,0.992335
reactive (sibling),6243.295,0.992335
reactive (sibling),6252.398,0.992342
reactive (sibling),6262.098,0.992342
reactive (sibling),6272.798,0.992342
reactive (sibling),6279.659,0.992349
reactive (sibling),6283.348,0.992295
reactive (sibling),6293.696,0.992308
reactive (sibling),6303.528,0.992322
reactive (sibling),6323.405,0.992326
reactive (sibling),6327.721,0.992342
reactive (sibling),6337.492,0.992342
reactive (sibling),6350.679,0.992358
reactive (sibling),6361.851,0.992373
reactive (sibling),6372.084,0.992381
reactive (sibling),6379.152,0.992382
reactive (sibling),6383.096,0.992365
reactive (sibling),6392.007,0.992355
reactive (sibling),6397.302,0.992371
reactive (sibling),6406.219,0.992377
reactive (sibling),6418.411,0.992389
reactive (sibling),6423.538,0.992348
reactive (sibling),6436.677,0.992342
reactive (sibling),6443.063,0.992324
reactive (sibling),6453.907,0.992328
reactive (sibling),6460.178,0.992302
reactive (sibling),6472.480,0.992282
reactive (sibling),6481.676,0.992268
reactive (sibling),6490.605,0.992295
reactive (sibling),6493.912,0.992330
reactive (sibling),6502.652,0.992324
reactive (sibling),6514.985,0.992335
reactive (sibling),6521.872,0.992342
reactive (sibling),6531.175,0.992330
reactive (sibling),6541.455,0.992342
reactive (sibling),6554.338,0.992311
reactive (sibling),6557.939,0.992295
reactive (sibling),6568.073,0.992308
reactive (sibling),6577.692,0.992322
reactive (sibling),6587.078,0.992315
reactive (sibling),6592.390,0.992342
reactive (sibling),6601.583,0.992342
reactive (sibling),6610.365,0.992342
reactive (sibling),6621.683,0.992375
reactive (sibling),6635.899,0.992375
reactive (sibling),6645.435,0.992382
reactive (sibling),6650.616,0.992375
reactive (sibling),6660.244,0.992355
reactive (sibling),6663.670,0.992375
reactive (sibling),6671.239,0.992382
reactive (sibling),6687.284,0.992375
reactive (sibling),6692.655,0.992348
reactive (sibling),6703.543,0.992342
reactive (sibling),6713.955,0.992335
reactive (sibling),6724.322,0.992303
reactive (sibling),6731.260,0.826906
reactive (sibling),6743.520,0.850527
reactive (sibling),6752.624,0.850516
reactive (sibling),6761.253,0.850539
reactive (sibling),6765.963,0.850567
reactive (sibling),6774.266,0.850573
reactive (sibling),6785.282,0.850573
reactive (sibling),6791.650,0.992342
reactive (sibling),6801.386,0.992330
reactive (sibling),6808.416,0.992342
reactive (sibling),6816.065,0.992348
reactive (sibling),6819.251,0.992331
reactive (sibling),6832.510,0.992307
reactive (sibling),6839.808,0.992313
reactive (sibling),6849.265,0.992318
reactive (sibling),6853.560,0.992330
reactive (sibling),6863.931,0.992342
reactive (sibling),6872.986,0.992342
reactive (sibling),6887.525,0.992375
reactive (sibling),6904.088,0.992381
reactive (sibling),6911.013,0.992397
reactive (sibling),6914.688,0.992365
reactive (sibling),6923.860,0.992355
reactive (sibling),6928.229,0.992375
reactive (sibling),6935.569,0.992382
reactive (sibling),6947.448,0.992389
reactive (sibling),6951.844,0.992348
reactive (sibling),6963.899,0.992347
reactive (sibling),6971.575,0.992324
reactive (sibling),6983.699,0.992324
reactive (sibling),6988.938,0.992302
reactive (sibling),6998.389,0.992282
reactive (sibling),7010.495,0.992268
reactive (sibling),7018.829,0.992295
reactive (sibling),7022.520,0.992330
reactive (sibling),7030.256,0.992324
reactive (sibling),7038.565,0.992324
reactive (sibling),7045.103,0.992336
reactive (sibling),7052.577,0.992330
reactive (sibling),7060.589,0.992342
reactive (sibling),7069.578,0.992347
reactive (sibling),7073.172,0.992331
reactive (sibling),7083.331,0.992307
reactive (sibling),7090.748,0.992313
reactive (sibling),7101.555,0.992318
reactive (sibling),7106.760,0.992330
reactive (sibling),7116.178,0.992342
reactive (sibling),7134.189,0.992358
reactive (sibling),7144.639,0.992373
reactive (sibling),7156.801,0.992381
reactive (sibling),7163.448,0.992397
reactive (sibling),7166.855,0.992365
reactive (sibling),7175.053,0.992355
reactive (sibling),7178.893,0.992375
reactive (sibling),7185.038,0.992377
reactive (sibling),7195.359,0.992389
reactive (sibling),7199.915,0.992363
reactive (sibling),7217.670,0.992342
reactive (sibling),7228.912,0.992335
reactive (sibling),7240.477,0.992303
reactive (sibling),7247.269,0.992287
reactive (sibling),7256.374,0.992256
reactive (sibling),7270.968,0.992287
reactive (sibling),7280.830,0.992287
reactive (sibling),7284.501,0.992328
reactive (sibling),7297.948,0.992335
reactive (sibling),7306.812,0.992335
reactive (sibling),7316.055,0.992342
reactive (sibling),7326.449,0.992342
reactive (sibling),7334.554,0.992342
reactive (sibling),7341.845,0.992349
reactive (sibling),7345.749,0.992295
reactive (sibling),7354.940,0.992307
reactive (sibling),7361.841,0.992313
reactive (sibling),7370.485,0.992318
reactive (sibling),7375.209,0.992331
reactive (sibling),7384.647,0.992331
reactive (sibling),7395.348,0.992342
reactive (sibling),7404.205,0.992354
reactive (sibling),7416.001,0.992375
reactive (sibling),7424.701,0.992382
reactive (sibling),7430.568,0.992375
reactive (sibling),7441.436,0.992355
reactive (sibling),7446.703,0.992375
reactive (sibling),7458.055,0.992382
reactive (sibling),7469.924,0.992375
reactive (sibling),7474.835,0.992348
reactive (sibling),7489.827,0.992335
reactive (sibling),7500.215,0.992335
reactive (sibling),7511.009,0.992303
reactive (sibling),7516.056,0.992302
reactive (sibling),7525.541,0.992282
reactive (sibling),7537.764,0.992287
reactive (sibling),7547.478,0.992295
reactive (sibling),7551.986,0.992328
reactive (sibling),7561.611,0.992335
reactive (sibling),7570.486,0.992324
reactive (sibling),7577.044,0.992342
reactive (sibling),7587.388,0.992342
reactive (sibling),7594.686,0.992342
reactive (sibling),7605.029,0.992348
reactive (sibling),7609.228,0.992330
reactive (sibling),7620.250,0.992307
reactive (sibling),7632.449,0.992322
reactive (sibling),7646.913,0.992315
reactive (sibling),7651.059,0.992342
reactive (sibling),7660.457,0.992342
reactive (sibling),7675.693,0.992358
reactive (sibling),7687.198,0.992373
reactive (sibling),7702.591,0.992381
reactive (sibling),7714.545,0.992389
reactive (sibling),7718.933,0.992365
reactive (sibling),7726.849,0.992358
reactive (sibling),7730.600,0.992375
reactive (sibling),7741.321,0.992382
reactive (sibling),7755.708,0.992375
reactive (sibling),7760.311,0.992348
reactive (sibling),7772.673,0.992342
reactive (sibling),7782.125,0.992335
reactive (sibling),7791.603,0.992303
reactive (sibling),7797.641,0.992302
reactive (sibling),7809.624,0.992282
reactive (sibling),7818.194,0.992268
reactive (sibling),7830.360,0.992295
reactive (sibling),7834.440,0.992328
reactive (sibling),7843.669,0.992335
reactive (sibling),7852.735,0.992335
reactive (sibling),7861.952,0.992342
reactive (sibling),7871.988,0.992342
reactive (sibling),7878.595,0.992342
reactive (sibling),7890.354,0.992348
reactive (sibling),7897.218,0.992295
reactive (sibling),7907.976,0.992308
reactive (sibling),7916.413,0.992322
reactive (sibling),7925.030,0.992315
reactive (sibling),7928.953,0.992330
reactive (sibling),7939.038,0.992342
reactive (sibling),7949.748,0.992342
reactive (sibling),7960.439,0.992375
reactive (sibling),7970.233,0.992375
reactive (sibling),7979.842,0.992382
reactive (sibling),7983.647,0.992365
reactive (sibling),7996.787,0.992355
reactive (sibling),8002.876,0.992375
reactive (sibling),8013.195,0.992382
reactive (sibling),8025.076,0.992375
reactive (sibling),8030.436,0.992342
reactive (sibling),8039.651,0.992342
reactive (sibling),8048.730,0.992335
reactive (sibling),8059.892,0.992328
reactive (sibling),8065.520,0.992302
reactive (sibling),8076.280,0.992282
reactive (sibling),8086.821,0.992268
reactive (sibling),8095.144,0.992295
reactive (sibling),8097.999,0.992330
reactive (sibling),8105.496,0.992324
reactive (sibling),8118.216,0.992324
reactive (sibling),8126.808,0.992342
reactive (sibling),8136.218,0.992330
reactive (sibling),8143.734,0.992342
reactive (sibling),8151.334,0.992348
reactive (sibling),8155.739,0.992330
reactive (sibling),8165.445,0.992307
reactive (sibling),8172.503,0.992313
reactive (sibling),8182.341,0.992318
reactive (sibling),8187.688,0.992330
reactive (sibling),8198.008,0.992342
reactive (sibling),8209.295,0.992342
reactive (sibling),8221.171,0.992375
reactive (sibling),8234.174,0.992381
reactive (sibling),8240.988,0.992382
reactive (sibling),8245.337,0.992375
reactive (sibling),8253.700,0.992355
reactive (sibling),8257.468,0.992371
reactive (sibling),8263.982,0.992377
reactive (sibling),8274.993,0.992389
reactive (sibling),8281.384,0.992348
reactive (sibling),8291.046,0.992347
reactive (sibling),8302.148,0.992324
reactive (sibling),8312.577,0.992324
reactive (sibling),8320.082,0.992302
reactive (sibling),8329.842,0.992282
reactive (sibling),8340.576,0.992268
reactive (sibling),8350.836,0.992295
reactive (sibling),8354.393,0.992328
reactive (sibling),8364.940,0.992335
reactive (sibling),8376.447,0.992335
reactive (sibling),8383.271,0.992342
reactive (sibling),8390.547,0.992342
reactive (sibling),8397.162,0.992342
reactive (sibling),8405.045,0.992348
reactive (sibling),8408.496,0.992331
reactive (sibling),8417.609,0.992307
reactive (sibling),8424.096,0.992311
reactive (sibling),8432.592,0.992311
reactive (sibling),8437.188,0.992331
reactive (sibling),8446.525,0.992331
reactive (sibling),8458.159,0.992342
reactive (sibling),8471.832,0.992375
reactive (sibling),8483.746,0.992375
reactive (sibling),8494.374,0.992397
reactive (sibling),8499.317,0.992365
reactive (sibling),8507.998,0.992358
reactive (sibling),8512.128,0.992375
reactive (sibling),8522.117,0.992382
reactive (sibling),8531.925,0.992375
reactive (sibling),8535.649,0.992348
reactive (sibling),8546.294,0.992342
reactive (sibling),8555.663,0.992324
reactive (sibling),8566.804,0.992324
reactive (sibling),8571.966,0.992324
reactive (sibling),8585.220,0.992282
reactive (sibling),8593.792,0.992268
reactive (sibling),8602.205,0.992295
reactive (sibling),8605.372,0.992330
reactive (sibling),8614.083,0.992324
reactive (sibling),8623.439,0.992324
reactive (sibling),8632.270,0.992342
reactive (sibling),8639.480,0.992330
reactive (sibling),8648.691,0.992342
reactive (sibling),8656.277,0.992348
reactive (sibling),8659.989,0.992331
reactive (sibling),8668.990,0.992307
reactive (sibling),8674.293,0.992313
reactive (sibling),8685.931,0.992318
reactive (sibling),8690.148,0.992331
reactive (sibling),8699.793,0.992342
reactive (sibling),8708.876,0.992342
reactive (sibling),8717.555,0.992354
reactive (sibling),8732.077,0.992375
reactive (sibling),8740.376,0.992382
reactive (sibling),8745.046,0.992365
reactive (sibling),8753.609,0.992355
reactive (sibling),8757.538,0.992371
reactive (sibling),8766.843,0.992377
reactive (sibling),8785.954,0.992375
reactive (sibling),8790.192,0.992348
reactive (sibling),8803.153,0.992335
reactive (sibling),8814.563,0.992342
reactive (sibling),8823.621,0.992303
reactive (sibling),8828.972,0.992287
reactive (sibling),8837.184,0.992282
reactive (sibling),8849.193,0.992268
reactive (sibling),8858.088,0.992295
reactive (sibling),8860.967,0.992330
reactive (sibling),8869.877,0.992324
reactive (sibling),8880.508,0.992324
reactive (sibling),8888.154,0.992336
reactive (sibling),8895.838,0.992330
reactive (sibling),8902.193,0.992342
reactive (sibling),8910.324,0.992348
reactive (sibling),8913.669,0.992331
reactive (sibling),8926.931,0.992307
reactive (sibling),8934.317,0.992313
reactive (sibling),8943.038,0.992318
reactive (sibling),8948.276,0.992330
reactive (sibling),8957.725,0.992342
reactive (sibling),8970.541,0.992335
reactive (sibling),8980.812,0.992375
reactive (sibling),8990.271,0.992375
reactive (sibling),8999.338,0.992382
reactive (sibling),9004.572,0.992375
reactive (sibling),9013.917,0.992355
reactive (sibling),9018.437,0.992375
reactive (sibling),9029.052,0.992377
reactive (sibling),9038.668,0.992389
reactive (sibling),9044.562,0.992348
reactive (sibling),9056.700,0.992342
reactive (sibling),9064.176,0.992324
reactive (sibling),9074.499,0.992328
reactive (sibling),9080.468,0.992302
reactive (sibling),9091.472,0.992282
reactive (sibling),9102.081,0.992268
reactive (sibling),9112.463,0.992295
reactive (sibling),9117.311,0.992328
reactive (sibling),9127.316,0.992335
reactive (sibling),9134.985,0.992335
reactive (sibling),9141.090,0.992342
reactive (sibling),9148.218,0.992330
reactive (sibling),9156.751,0.992342
reactive (sibling),9166.008,0.992348
reactive (sibling),9169.593,0.992331
reactive (sibling),9180.695,0.992307
reactive (sibling),9187.925,0.992313
reactive (sibling),9196.434,0.992318
reactive (sibling),9200.223,0.992331
reactive (sibling),9207.732,0.992331
reactive (sibling),9216.458,0.992342
reactive (sibling),9225.439,0.992358
reactive (sibling),9239.074,0.992377
reactive (sibling),9246.815,0.992377
reactive (sibling),9250.904,0.992365
reactive (sibling),9260.994,0.992355
reactive (sibling),9266.109,0.992371
reactive (sibling),9272.720,0.992377
reactive (sibling),9285.008,0.992389
reactive (sibling),9290.588,0.992348
reactive (sibling),9305.414,0.992342
reactive (sibling),9315.332,0.992335
reactive (sibling),9327.220,0.992303
reactive (sibling),9332.656,0.992302
reactive (sibling),9349.708,0.992256
reactive (sibling),9360.496,0.992287
reactive (sibling),9370.806,0.992287
reactive (sibling),9374.310,0.992328
reactive (sibling),9383.755,0.992335
reactive (sibling),9393.130,0.992342
reactive (sibling),9401.141,0.992342
reactive (sibling),9417.916,0.992342
reactive (sibling),9425.972,0.992342
reactive (sibling),9433.486,0.992349
reactive (sibling),9436.741,0.992295
reactive (sibling),9446.271,0.992308
reactive (sibling),9454.813,0.992322
reactive (sibling),9463.838,0.992315
reactive (sibling),9468.197,0.992330
reactive (sibling),9476.079,0.992331
reactive (sibling),9489.807,0.992342
reactive (sibling),9502.187,0.992375
reactive (sibling),9513.755,0.992375
reactive (sibling),9520.938,0.992382
reactive (sibling),9524.821,0.992375
reactive (sibling),9536.070,0.992355
reactive (sibling),9539.782,0.992375
