series,t_seconds,value
proactive (this run),0.000,0.000000
proactive (this run),6.186,0.000000
proactive (this run),13.371,0.330801
proactive (this run),22.703,0.496183
proactive (this run),38.353,0.595416
proactive (this run),69.673,0.992283
proactive (this run),98.563,0.992295
proactive (this run),128.675,0.992326
proactive (this run),156.523,0.992311
proactive (this run),194.737,0.992295
proactive (this run),220.712,0.992365
proactive (this run),250.845,0.992342
proactive (this run),277.253,0.992358
proactive (this run),309.316,0.992358
proactive (this run),344.711,0.992342
proactive (this run),372.280,0.992412
proactive (this run),401.363,0.992404
proactive (this run),430.017,0.992420
proactive (this run),456.621,0.992342
proactive (this run),491.338,0.992272
proactive (this run),515.933,0.992342
proactive (this run),552.736,0.992436
proactive (this run),583.328,0.992412
proactive (this run),608.721,0.992326
proactive (this run),643.825,0.992248
proactive (this run),672.582,0.992295
proactive (this run),702.202,0.992279
proactive (this run),729.266,0.992264
proactive (this run),763.528,0.992272
proactive (this run),791.105,0.992295
proactive (this run),820.298,0.661540
proactive (this run),847.965,0.661613
proactive (this run),881.209,0.992436
proactive (this run),915.595,0.992272
proactive (this run),942.284,0.992295
proactive (this run),973.784,0.992279
proactive (this run),998.968,0.992311
proactive (this run),1030.817,0.992326
proactive (this run),1056.876,0.992311
proactive (this run),1095.010,0.992295
proactive (this run),1120.518,0.992365
proactive (this run),1152.349,0.992342
proactive (this run),1177.800,0.992358
proactive (this run),1210.731,0.992358
proactive (this run),1246.470,0.992342
proactive (this run),1271.762,0.992412
proactive (this run),1308.814,0.992436
proactive (this run),1334.095,0.992389
proactive (this run),1360.115,0.992342
proactive (this run),1393.542,0.992311
proactive (this run),1418.690,0.992342
proactive (this run),1452.175,0.992389
proactive (this run),1489.641,0.992412
proactive (this run),1509.678,0.992326
proactive (this run),1546.790,0.992311
proactive (this run),1571.491,0.992295
proactive (this run),1601.692,0.992279
proactive (this run),1629.398,0.992264
proactive (this run),1662.110,0.992295
proactive (this run),1662.110,0.992272
proactive (this run),1706.487,0.992295
proactive (this run),1714.400,0.992311
proactive (this run),1717.508,0.992377
proactive (this run),1724.267,0.992389
proactive (this run),1733.418,0.992361
proactive (this run),1740.875,0.992358
proactive (this run),1747.615,0.992342
proactive (this run),1754.586,0.992342
proactive (this run),1782.004,0.992311
proactive (this run),1808.031,0.992311
proactive (this run),1842.848,0.992295
proactive (this run),1875.485,0.992365
proactive (this run),1905.105,0.992318
proactive (this run),1929.469,0.992358
proactive (this run),1962.245,0.992358
proactive (this run),1994.724,0.992342
proactive (this run),2023.378,0.992412
proactive (this run),2056.545,0.992436
proactive (this run),2081.195,0.992420
proactive (this run),2110.027,0.992342
proactive (this run),2143.264,0.992272
proactive (this run),2168.785,0.992342
proactive (this run),2203.190,0.992389
proactive (this run),2236.574,0.992412
proactive (this run),2259.127,0.992326
proactive (this run),2297.853,0.992248
proactive (this run),2322.693,0.992295
proactive (this run),2354.533,0.992279
proactive (this run),2383.008,0.992272
proactive (this run),2413.516,0.992264
proactive (this run),2448.427,0.992295
proactive (this run),2474.246,0.992342
proactive (this run),2498.615,0.992420
proactive (this run),2537.426,0.992436
proactive (this run),2566.392,0.992272
proactive (this run),2592.727,0.992295
proactive (this run),2623.238,0.992279
proactive (this run),2652.135,0.992311
proactive (this run),2683.771,0.992365
proactive (this run),2710.148,0.992311
proactive (this run),2744.453,0.992295
proactive (this run),2773.582,0.992365
proactive (this run),2806.219,0.992318
proactive (this run),2831.728,0.992358
proactive (this run),2866.642,0.992389
proactive (this run),2894.978,0.992342
proactive (this run),2894.978,0.992342
proactive (this run),2942.054,0.992412
proactive (this run),2952.654,0.992404
proactive (this run),2958.802,0.992420
proactive (this run),2962.790,0.992377
proactive (this run),2971.752,0.992361
proactive (this run),2975.622,0.992381
proactive (this run),2983.130,0.992382
proactive (this run),2995.094,0.992389
proactive (this run),3011.791,0.992348
proactive (this run),3046.553,0.992311
proactive (this run),3077.688,0.992295
proactive (this run),3104.095,0.992279
proactive (this run),3132.835,0.992264
proactive (this run),3166.437,0.992272
proactive (this run),3196.799,0.992295
proactive (this run),3225.144,0.992311
proactive (this run),3250.014,0.992420
proactive (this run),3283.935,0.992404
proactive (this run),3314.721,0.992272
proactive (this run),3342.851,0.992295
proactive (this run),3372.472,0.992279
proactive (this run),3419.499,0.992295
proactive (this run),3433.424,0.992365
proactive (this run),3460.614,0.992311
proactive (this run),3495.480,0.992295
proactive (this run),3526.368,0.992365
proactive (this run),3554.770,0.992342
proactive (this run),3582.417,0.992358
proactive (this run),3615.494,0.992389
proactive (this run),3648.056,0.992342
proactive (this run),3676.308,0.992412
proactive (this run),3711.120,0.992436
proactive (this run),3736.253,0.992420
proactive (this run),3761.310,0.992342
proactive (this run),3796.844,0.992272
proactive (this run),3820.599,0.992342
proactive (this run),3859.206,0.992436
proactive (this run),3892.772,0.992412
proactive (this run),3912.353,0.992326
proactive (this run),3949.793,0.992311
proactive (this run),3976.249,0.992295
proactive (this run),4006.150,0.992279
proactive (this run),4033.284,0.992264
proactive (this run),4066.566,0.992272
proactive (this run),4099.846,0.992295
proactive (this run),4127.051,0.992342
proactive (this run),4152.706,0.992420
proactive (this run),4187.129,0.992436
proactive (this run),4217.184,0.992272
proactive (this run),4245.231,0.992295
proactive (this run),4275.348,0.992279
proactive (this run),4308.818,0.992295
proactive (this run),4335.483,0.992365
proactive (this run),4362.399,0.992311
proactive (this run),4398.026,0.992295
proactive (this run),4426.326,0.992365
proactive (this run),4455.788,0.992342
proactive (this run),4482.197,0.992318
proactive (this run),4482.197,0.992358
proactive (this run),4541.323,0.992389
proactive (this run),4550.302,0.992342
proactive (this run),4562.489,0.992389
proactive (this run),4574.047,0.992389
proactive (this run),4581.126,0.992389
proactive (this run),4584.196,0.992365
proactive (this run),4592.381,0.992355
proactive (this run),4595.478,0.992371
proactive (this run),4607.300,0.992377
proactive (this run),4638.350,0.992373
proactive (this run),4664.278,0.992326
proactive (this run),4698.067,0.992311
proactive (this run),4727.960,0.992295
proactive (this run),4756.331,0.992279
proactive (this run),4785.002,0.992264
proactive (this run),4817.977,0.992272
proactive (this run),4846.540,0.992295
proactive (this run),4878.631,0.992342
proactive (this run),4904.197,0.992420
proactive (this run),4937.632,0.992459
proactive (this run),4937.632,0.992404
proactive (this run),4982.022,0.992272
proactive (this run),4988.267,0.992295
proactive (this run),4994.310,0.992283
proactive (this run),5001.273,0.992295
proactive (this run),5007.625,0.992314
proactive (this run),5011.305,0.992295
proactive (this run),5021.445,0.992308
proactive (this run),5026.872,0.992313
proactive (this run),5058.514,0.992326
proactive (this run),5084.318,0.992358
proactive (this run),5117.395,0.992358
proactive (this run),5148.623,0.992342
proactive (this run),5178.118,0.992412
proactive (this run),5212.712,0.992436
proactive (this run),5237.333,0.992420
proactive (this run),5264.586,0.992342
proactive (this run),5297.925,0.992272
proactive (this run),5324.549,0.992342
proactive (this run),5357.734,0.992389
proactive (this run),5389.266,0.992412
proactive (this run),5414.659,0.992326
proactive (this run),5450.399,0.992248
proactive (this run),5480.301,0.992295
proactive (this run),5507.128,0.992279
proactive (this run),5536.727,0.992264
proactive (this run),5569.681,0.992272
proactive (this run),5599.391,0.992295
proactive (this run),5628.587,0.992311
proactive (this run),5655.481,0.992420
proactive (this run),5685.988,0.992404
proactive (this run),5719.231,0.992272
proactive (this run),5746.540,0.992295
proactive (this run),5777.180,0.992279
proactive (this run),5807.712,0.992295
proactive (this run),5838.063,0.992365
proactive (this run),5863.378,0.992311
proactive (this run),5903.725,0.992295
proactive (this run),5927.055,0.992389
proactive (this run),5958.643,0.992342
proactive (this run),5984.723,0.992365
proactive (this run),6018.414,0.992358
proactive (this run),6050.150,0.992342
proactive (this run),6078.985,0.992412
proactive (this run),6112.314,0.992436
proactive (this run),6138.425,0.992420
proactive (this run),6163.717,0.992342
proactive (this run),6198.414,0.992311
proactive (this run),6224.655,0.992389
proactive (this run),6261.427,0.992436
proactive (this run),6290.714,0.992412
proactive (this run),6314.756,0.992326
proactive (this run),6354.335,0.992248
proactive (this run),6378.614,0.992295
proactive (this run),6408.768,0.992279
proactive (this run),6436.204,0.992264
proactive (this run),6470.799,0.992295
proactive (this run),6470.799,0.992272
proactive (this run),6513.313,0.992295
proactive (this run),6529.028,0.992311
proactive (this run),6535.582,0.992420
proactive (this run),6543.727,0.992389
proactive (this run),6553.863,0.992361
proactive (this run),6562.054,0.992358
proactive (this run),6571.882,0.992342
proactive (this run),6580.541,0.992342
proactive (this run),6585.736,0.992348
proactive (this run),6616.122,0.992304
proactive (this run),6649.978,0.992295
proactive (this run),6677.152,0.992365
proactive (this run),6711.354,0.992318
proactive (this run),6737.155,0.992365
proactive (this run),6772.590,0.992389
proactive (this run),6801.671,0.992342
proactive (this run),6833.209,0.992412
proactive (this run),6863.091,0.992436
proactive (this run),6890.095,0.992420
proactive (this run),6914.926,0.992342
proactive (this run),6950.451,0.992272
proactive (this run),6975.649,0.992389
proactive (this run),7012.175,0.992436
proactive (this run),7050.092,0.992412
proactive (this run),7066.690,0.992326
proactive (this run),7101.061,0.992311
proactive (this run),7130.470,0.992295
proactive (this run),7160.890,0.992279
proactive (this run),7187.730,0.992264
proactive (this run),7221.306,0.992272
proactive (this run),7251.820,0.992295
proactive (this run),7283.361,0.992342
proactive (this run),7307.522,0.992420
proactive (this run),7339.475,0.992404
proactive (this run),7369.040,0.992272
proactive (this run),7398.070,0.992295
proactive (this run),7430.647,0.992295
proactive (this run),7459.384,0.992295
proactive (this run),7488.874,0.992326
proactive (this run),7515.766,0.992311
proactive (this run),7550.250,0.992295
proactive (this run),7580.497,0.992365
proactive (this run),7609.793,0.992342
proactive (this run),7635.819,0.992358
proactive (this run),7672.255,0.992389
proactive (this run),7700.948,0.992342
proactive (this run),7733.203,0.992412
proactive (this run),7762.589,0.992436
proactive (this run),7791.962,0.992420
proactive (this run),7816.765,0.992342
proactive (this run),7851.381,0.992311
proactive (this run),7876.954,0.992389
proactive (this run),7909.534,0.992389
proactive (this run),7946.681,0.992412
proactive (this run),7967.352,0.992326
proactive (this run),8000.153,0.992311
proactive (this run),8030.460,0.992295
proactive (this run),8062.009,0.992248
proactive (this run),8089.564,0.992264
proactive (this run),8120.890,0.992264
proactive (this run),8152.221,0.992295
proactive (this run),8182.535,0.992342
proactive (this run),8207.212,0.992420
proactive (this run),8240.902,0.992404
proactive (this run),8273.975,0.992272
proactive (this run),8300.090,0.992295
proactive (this run),8329.894,0.992279
proactive (this run),8362.267,0.992295
proactive (this run),8391.124,0.992365
proactive (this run),8417.499,0.992311
proactive (this run),8451.391,0.992295
proactive (this run),8480.807,0.992365
proactive (this run),8511.956,0.992318
proactive (this run),8538.608,0.992358
proactive (this run),8573.192,0.992389
proactive (this run),8602.887,0.992342
proactive (this run),8632.995,0.992389
proactive (this run),8670.267,0.992436
proactive (this run),8691.155,0.992420
proactive (this run),8719.516,0.992342
proactive (this run),8753.981,0.992272
proactive (this run),8777.928,0.992342
proactive (this run),8812.372,0.992389
proactive (this run),8846.585,0.992412
proactive (this run),8870.868,0.992412
proactive (this run),8870.868,0.992326
proactive (this run),8928.438,0.992248
proactive (this run),8936.299,0.992295
proactive (this run),8944.145,0.992279
proactive (this run),8950.607,0.992283
proactive (this run),8959.007,0.992276
proactive (this run),8966.771,0.992287
proactive (this run),8976.031,0.992295
proactive (this run),8978.557,0.992330
proactive (this run),8995.362,0.992324
proactive (this run),9024.468,0.992361
proactive (this run),9051.603,0.992295
proactive (this run),9084.166,0.992279
proactive (this run),9112.353,0.992295
proactive (this run),9144.583,0.992365
proactive (this run),9168.022,0.992311
proactive (this run),9203.201,0.992326
proactive (this run),9231.842,0.992365
proactive (this run),9262.341,0.992342
proactive (this run),9288.577,0.992358
proactive (this run),9322.514,0.992389
proactive (this run),9358.746,0.992342
proactive (this run),9384.636,0.992412
proactive (this run),9414.986,0.992404
proactive (this run),9442.363,0.992420
proactive (this run),9469.190,0.992342
proactive (this run),9503.290,0.992272
proactive (this run),9530.425,0.992389
proactive (this run),9562.991,0.992389
proactive (this run),9599.327,0.992412
proactive (this run),9620.231,0.992326
proactive (this run),9654.127,0.992311
proactive (this run),9685.564,0.992295
proactive (this run),9715.452,0.992248
proactive (this run),9742.750,0.992264
proactive (this run),9773.215,0.992264
proactive (this run),9802.504,0.992295
proactive (this run),9832.584,0.992311
proactive (this run),9858.944,0.992420
proactive (this run),9894.184,0.992436
proactive (this run),9926.007,0.992272
proactive (this run),9957.410,0.992295
proactive (this run),9983.162,0.992279
proactive (this run),10012.127,0.992311
proactive (this run),10043.744,0.992365
proactive (this run),10069.249,0.992311
proactive (this run),10103.560,0.992326
proactive (this run),10134.996,0.992365
proactive (this run),10164.293,0.992318
proactive (this run),10191.009,0.992318
proactive (this run),10191.009,0.992358
proactive (this run),10250.196,0.992389
proactive (this run),10258.595,0.992342
proactive (this run),10270.778,0.992389
proactive (this run),10281.012,0.992389
proactive (this run),10289.621,0.992389
proactive (this run),10294.332,0.992365
proactive (this run),10303.092,0.992355
proactive (this run),10306.310,0.992371
proactive (this run),10314.902,0.992377
proactive (this run),10346.099,0.992373
proactive (this run),10371.049,0.992326
proactive (this run),10405.539,0.992311
proactive (this run),10436.008,0.992295
proactive (this run),10465.739,0.992248
proactive (this run),10493.396,0.992264
proactive (this run),10527.040,0.992272
proactive (this run),10557.355,0.992295
proactive (this run),10584.825,0.992311
proactive (this run),10611.670,0.992420
proactive (this run),10645.666,0.992436
proactive (this run),10676.590,0.992272
proactive (this run),10705.241,0.992295
proactive (this run),10734.433,0.992279
proactive (this run),10766.365,0.992295
proactive (this run),10794.770,0.992365
proactive (this run),10820.359,0.992311
proactive (this run),10854.704,0.992326
proactive (this run),10884.051,0.992365
proactive (this run),10914.666,0.992342
proactive (this run),10943.580,0.992358
proactive (this run),10977.033,0.992389
proactive (this run),11007.240,0.992342
proactive (this run),11037.653,0.992412
proactive (this run),11069.976,0.992436
proactive (this run),11093.914,0.992420
proactive (this run),11121.632,0.992342
proactive (this run),11158.137,0.992272
proactive (this run),11181.525,0.992342
proactive (this run),11216.763,0.992389
proactive (this run),11247.828,0.992412
proactive (this run),11273.172,0.992326
proactive (this run),11306.556,0.992311
proactive (this run),11336.863,0.992295
proactive (this run),11366.444,0.992279
proactive (this run),11393.904,0.992264
proactive (this run),11426.850,0.992272
proactive (this run),11458.006,0.992295
proactive (this run),11485.559,0.992311
proactive (this run),11511.104,0.992420
proactive (this run),11546.455,0.992436
proactive (this run),11575.356,0.992272
proactive (this run),11605.770,0.992295
proactive (this run),11635.513,0.992295
proactive (this run),11667.462,0.992295
proactive (this run),11693.730,0.992326
proactive (this run),11721.379,0.992365
proactive (this run),11721.379,0.992311
proactive (this run),11779.132,0.992295
proactive (this run),11785.658,0.992365
proactive (this run),11793.064,0.992342
proactive (this run),11796.811,0.992365
proactive (this run),11804.322,0.992361
proactive (this run),11812.448,0.992358
proactive (this run),11821.509,0.992375
proactive (this run),11833.182,0.992377
proactive (this run),11844.463,0.992377
proactive (this run),11874.159,0.992377
proactive (this run),11907.542,0.992272
proactive (this run),11933.449,0.992342
proactive (this run),11966.115,0.992389
proactive (this run),11998.982,0.992412
proactive (this run),12023.357,0.992326
proactive (this run),12057.455,0.992311
proactive (this run),12087.661,0.992295
proactive (this run),12116.643,0.992279
proactive (this run),12143.778,0.992264
proactive (this run),12179.211,0.992272
proactive (this run),12205.835,0.992295
proactive (this run),12236.411,0.992311
proactive (this run),12263.074,0.992420
proactive (this run),12298.198,0.992436
proactive (this run),12329.739,0.992272
proactive (this run),12355.725,0.992295
proactive (this run),12385.004,0.992279
proactive (this run),12416.502,0.992295
proactive (this run),12445.279,0.992365
proactive (this run),12472.254,0.992311
proactive (this run),12508.778,0.992295
proactive (this run),12536.278,0.992365
proactive (this run),12566.384,0.661561
proactive (this run),12596.182,0.661572
proactive (this run),12628.511,0.992389
proactive (this run),12656.912,0.992342
proactive (this run),12686.853,0.992389
proactive (this run),12722.475,0.992436
proactive (this run),12746.403,0.992420
proactive (this run),12774.259,0.992342
proactive (this run),12807.431,0.992272
proactive (this run),12834.772,0.992389
proactive (this run),12867.848,0.992436
proactive (this run),12899.257,0.992412
proactive (this run),12923.247,0.992326
proactive (this run),12960.195,0.992248
proactive (this run),12987.760,0.992342
proactive (this run),12987.760,0.992295
proactive (this run),13030.769,0.992248
proactive (this run),13036.285,0.992264
proactive (this run),13044.973,0.992260
proactive (this run),13052.067,0.992283
proactive (this run),13059.133,0.992295
proactive (this run),13062.352,0.992342
proactive (this run),13068.799,0.992335
proactive (this run),13080.346,0.992324
proactive (this run),13105.928,0.992358
proactive (this run),13137.162,0.992279
proactive (this run),13170.442,0.992295
proactive (this run),13196.277,0.992326
proactive (this run),13225.273,0.992311
proactive (this run),13257.620,0.992295
proactive (this run),13288.639,0.992365
proactive (this run),13316.818,0.992342
proactive (this run),13344.805,0.992358
proactive (this run),13378.611,0.992389
proactive (this run),13410.846,0.992342
proactive (this run),13439.283,0.992412
proactive (this run),13473.323,0.992436
proactive (this run),13498.105,0.992420
proactive (this run),13524.876,0.992342
proactive (this run),13556.170,0.992311
proactive (this run),13583.998,0.992342
proactive (this run),13620.487,0.992436
proactive (this run),13651.343,0.992412
proactive (this run),13675.011,0.992326
proactive (this run),13709.681,0.992311
proactive (this run),13740.587,0.992295
proactive (this run),13769.212,0.992279
proactive (this run),13798.321,0.992264
proactive (this run),13828.966,0.992264
proactive (this run),13857.822,0.992295
proactive (this run),13888.878,0.992311
proactive (this run),13915.823,0.992420
proactive (this run),13949.366,0.992436
proactive (this run),13978.813,0.992272
proactive (this run),14008.278,0.992295
proactive (this run),14037.757,0.992279
proactive (this run),14068.583,0.992248
proactive (this run),14068.583,0.992295
proactive (this run),14138.122,0.992389
proactive (this run),14141.400,0.992295
proactive (this run),14150.102,0.992326
proactive (this run),14156.042,0.992330
proactive (this run),14161.879,0.992323
proactive (this run),14164.969,0.992342
proactive (this run),14170.892,0.992342
proactive (this run),14176.318,0.992342
proactive (this run),14188.401,0.992358
proactive (this run),14220.950,0.992381
proactive (this run),14248.522,0.992389
proactive (this run),14275.158,0.992342
proactive (this run),14309.882,0.992272
proactive (this run),14336.101,0.992389
proactive (this run),14370.470,0.992436
proactive (this run),14401.275,0.992412
proactive (this run),14425.997,0.992326
proactive (this run),14461.457,0.992248
proactive (this run),14490.473,0.992295
proactive (this run),14520.980,0.992279
proactive (this run),14548.057,0.992264
proactive (this run),14578.437,0.992264
proactive (this run),14609.901,0.992295
proactive (this run),14640.088,0.992342
proactive (this run),14664.768,0.992420
proactive (this run),14700.300,0.992436
proactive (this run),14739.111,0.992272
proactive (this run),14760.117,0.992295
proactive (this run),14790.717,0.992279
proactive (this run),14818.418,0.992311
proactive (this run),14848.987,0.992326
proactive (this run),14875.485,0.992311
proactive (this run),14910.666,0.992295
proactive (this run),14938.943,0.992365
proactive (this run),14970.328,0.992342
proactive (this run),14995.904,0.992358
proactive (this run),15031.785,0.992389
proactive (this run),15061.614,0.992342
proactive (this run),15090.735,0.992389
proactive (this run),15125.326,0.992436
proactive (this run),15148.505,0.992420
proactive (this run),15177.359,0.992342
proactive (this run),15211.993,0.992272
proactive (this run),15236.465,0.992342
proactive (this run),15269.147,0.992389
proactive (this run),15303.948,0.992412
proactive (this run),15327.091,0.992326
proactive (this run),15363.690,0.992311
proactive (this run),15392.011,0.992295
proactive (this run),15421.914,0.992279
proactive (this run),15451.570,0.992264
proactive (this run),15481.301,0.992264
proactive (this run),15512.812,0.992295
proactive (this run),15540.412,0.992311
proactive (this run),15566.575,0.992420
proactive (this run),15599.987,0.992404
proactive (this run),15635.342,0.992272
proactive (this run),15661.017,0.992295
proactive (this run),15690.332,0.992279
proactive (this run),15719.076,0.992311
proactive (this run),15748.467,0.992326
proactive (this run),15776.628,0.992311
proactive (this run),15812.787,0.992295
proactive (this run),15839.192,0.992365
proactive (this run),15869.821,0.992342
proactive (this run),15897.652,0.992358
proactive (this run),15932.377,0.992389
proactive (this run),15964.385,0.992342
proactive (this run),15990.322,0.992389
proactive (this run),16023.514,0.992404
proactive (this run),16051.265,0.992389
proactive (this run),16078.909,0.992342
proactive (this run),16110.453,0.992311
proactive (this run),16137.693,0.992342
proactive (this run),16171.121,0.992436
proactive (this run),16207.777,0.992412
proactive (this run),16227.353,0.992326
proactive (this run),16264.565,0.992311
proactive (this run),16292.579,0.992295
proactive (this run),16323.612,0.992279
proactive (this run),16349.320,0.992264
proactive (this run),16382.888,0.992264
proactive (this run),16412.226,0.992295
proactive (this run),16441.614,0.992311
proactive (this run),16468.547,0.992420
proactive (this run),16500.956,0.992404
proactive (this run),16531.821,0.992272
proactive (this run),16561.099,0.992295
proactive (this run),16594.685,0.992295
proactive (this run),16622.275,0.992295
proactive (this run),16652.252,0.992326
proactive (this run),16679.546,0.992311
proactive (this run),16714.716,0.992295
proactive (this run),16742.847,0.992365
proactive (this run),16772.646,0.992342
proactive (this run),16798.326,0.992318
proactive (this run),16798.326,0.992358
proactive (this run),16855.170,0.992389
proactive (this run),16861.418,0.992342
proactive (this run),16867.572,0.992389
proactive (this run),16874.161,0.992389
proactive (this run),16880.818,0.992389
proactive (this run),16885.162,0.992365
proactive (this run),16893.324,0.992355
proactive (this run),16895.859,0.992371
proactive (this run),16921.320,0.992377
proactive (this run),16957.596,0.992412
proactive (this run),16980.516,0.992326
proactive (this run),17012.478,0.992311
proactive (this run),17044.448,0.992295
proactive (this run),17071.478,0.992279
proactive (this run),17101.686,0.992264
proactive (this run),17134.761,0.992272
proactive (this run),17163.196,0.992295
proactive (this run),17194.052,0.992311
proactive (this run),17220.162,0.992420
proactive (this run),17252.642,0.992404
proactive (this run),17286.469,0.992272
proactive (this run),17311.401,0.992295
proactive (this run),17342.016,0.992279
proactive (this run),17373.165,0.992295
proactive (this run),17402.090,0.992365
proactive (this run),17430.210,0.992311
proactive (this run),17464.584,0.992295
proactive (this run),17493.555,0.992365
proactive (this run),17525.828,0.992318
proactive (this run),17551.365,0.992358
proactive (this run),17585.118,0.992358
proactive (this run),17612.375,0.992342
proactive (this run),17644.701,0.992389
proactive (this run),17676.357,0.992436
proactive (this run),17705.324,0.992389
proactive (this run),17731.653,0.992342
proactive (this run),17763.619,0.992311
proactive (this run),17790.737,0.992342
proactive (this run),17825.801,0.992436
proactive (this run),17855.687,0.992412
proactive (this run),17880.951,0.992326
proactive (this run),17917.201,0.992248
proactive (this run),17944.166,0.992295
proactive (this run),17976.594,0.992279
proactive (this run),18002.220,0.992264
proactive (this run),18035.954,0.992264
proactive (this run),18066.431,0.992295
proactive (this run),18094.968,0.992311
proactive (this run),18121.210,0.992420
proactive (this run),18153.565,0.992404
proactive (this run),18184.782,0.992272
proactive (this run),18214.265,0.992295
proactive (this run),18243.241,0.992279
proactive (this run),18273.657,0.992311
proactive (this run),18303.617,0.992365
proactive (this run),18330.157,0.992311
proactive (this run),18365.833,0.992295
proactive (this run),18393.010,0.992365
proactive (this run),18424.799,0.992342
proactive (this run),18450.705,0.992358
proactive (this run),18485.831,0.992389
proactive (this run),18517.677,0.992342
proactive (this run),18547.194,0.992412
proactive (this run),18576.625,0.992404
proactive (this run),18603.373,0.992420
proactive (this run),18633.184,0.992342
proactive (this run),18665.452,0.992272
proactive (this run),18693.046,0.992342
proactive (this run),18723.532,0.992389
proactive (this run),18756.892,0.992412
proactive (this run),18782.733,0.992326
proactive (this run),18817.812,0.992248
proactive (this run),18843.719,0.992295
proactive (this run),18875.182,0.992279
proactive (this run),18904.236,0.992272
proactive (this run),18936.377,0.992272
proactive (this run),18966.495,0.992295
proactive (this run),18997.258,0.992342
proactive (this run),19022.037,0.992420
proactive (this run),19055.288,0.992404
proactive (this run),19085.170,0.992272
proactive (this run),19115.592,0.992295
proactive (this run),19145.166,0.992279
proactive (this run),19174.967,0.992311
proactive (this run),19205.085,0.992326
proactive (this run),19232.333,0.992311
proactive (this run),19268.578,0.992295
proactive (this run),19296.021,0.992365
proactive (this run),19326.420,0.992342
proactive (this run),19352.245,0.992358
proactive (this run),19387.229,0.992389
proactive (this run),19419.502,0.992342
proactive (this run),19447.383,0.992412
proactive (this run),19478.220,0.992404
proactive (this run),19505.531,0.992420
proactive (this run),19534.120,0.992342
proactive (this run),19566.591,0.992272
proactive (this run),19592.533,0.661561
proactive (this run),19628.616,0.000000
proactive (this run),19661.596,0.496206
proactive (this run),19683.298,0.661551
proactive (this run),19717.055,0.992311
proactive (this run),19746.378,0.992295
proactive (this run),19776.688,0.992279
proactive (this run),19806.851,0.992272
proactive (this run),19836.694,0.992272
proactive (this run),19867.927,0.992295
proactive (this run),19898.555,0.992342
proactive (this run),19926.149,0.661613
proactive (this run),19963.604,0.496218
proactive (this run),19991.708,0.992272
proactive (this run),20018.364,0.992295
proactive (this run),20045.794,0.992279
proactive (this run),20076.406,0.992311
proactive (this run),20107.859,0.992365
proactive (this run),20133.454,0.992311
proactive (this run),20170.424,0.992295
proactive (this run),20195.298,0.992365
proactive (this run),20229.268,0.992342
proactive (this run),20256.575,0.992365
proactive (this run),20291.658,0.992389
proactive (this run),20321.481,0.992342
proactive (this run),20349.219,0.992389
proactive (this run),20379.315,0.992404
proactive (this run),20406.858,0.992420
proactive (this run),20434.607,0.992342
proactive (this run),20467.992,0.992272
proactive (this run),20493.863,0.992342
proactive (this run),20527.692,0.992389
proactive (this run),20562.129,0.992412
proactive (this run),20584.523,0.992326
proactive (this run),20625.815,0.992248
proactive (this run),20648.252,0.992295
proactive (this run),20678.217,0.992279
proactive (this run),20705.663,0.992264
proactive (this run),20736.298,0.992264
proactive (this run),20768.809,0.992295
proactive (this run),20797.463,0.992342
proactive (this run),20824.140,0.992420
proactive (this run),20859.263,0.992436
proactive (this run),20890.700,0.992272
proactive (this run),20918.660,0.992295
proactive (this run),20947.940,0.992279
proactive (this run),20976.718,0.992311
proactive (this run),21006.981,0.992326
proactive (this run),21034.060,0.992311
proactive (this run),21071.857,0.992295
proactive (this run),21098.163,0.992365
proactive (this run),21128.575,0.992342
proactive (this run),21154.931,0.992358
proactive (this run),21188.800,0.992389
proactive (this run),21219.504,0.992342
proactive (this run),21249.768,0.496206
proactive (this run),21282.511,0.496218
proactive (this run),21307.587,0.661613
proactive (this run),21335.035,0.992342
proactive (this run),21369.248,0.992272
proactive (this run),21394.861,0.992342
proactive (this run),21429.451,0.992436
proactive (this run),21464.363,0.992412
proactive (this run),21486.489,0.992326
proactive (this run),21522.919,0.992311
proactive (this run),21551.695,0.992295
proactive (this run),21577.815,0.992279
proactive (this run),21607.163,0.992264
proactive (this run),21639.041,0.992272
proactive (this run),21670.374,0.992295
proactive (this run),21699.662,0.992342
proactive (this run),21725.033,0.992420
proactive (this run),21758.920,0.992404
proactive (this run),21790.755,0.992272
proactive (this run),21818.467,0.992295
proactive (this run),21848.756,0.992279
proactive (this run),21879.682,0.992295
proactive (this run),21908.248,0.661551
proactive (this run),21935.489,0.661540
proactive (this run),21969.621,0.992295
proactive (this run),21997.928,0.992365
proactive (this run),22028.468,0.992342
proactive (this run),22056.516,0.992318
proactive (this run),22056.516,0.992358
proactive (this run),22107.315,0.992389
proactive (this run),22118.212,0.992342
proactive (this run),22125.851,0.992389
proactive (this run),22134.533,0.992389
proactive (this run),22141.792,0.992389
proactive (this run),22145.205,0.992365
proactive (this run),22154.830,0.992355
proactive (this run),22158.239,0.992371
proactive (this run),22180.245,0.992382
proactive (this run),22213.269,0.992401
proactive (this run),22236.943,0.992326
proactive (this run),22272.181,0.992311
proactive (this run),22299.984,0.992295
proactive (this run),22332.082,0.992279
proactive (this run),22358.505,0.992264
proactive (this run),22392.194,0.992272
proactive (this run),22421.377,0.992295
proactive (this run),22450.349,0.992311
proactive (this run),22476.368,0.992420
proactive (this run),22511.798,0.992436
